timestamp_s,x_m,y_m,z_m,pitch_deg,yaw_deg,roll_deg
22.133333333,2.579243660,11.467340469,-169.750869751,28.169853,11.336317,5.256176
22.166666666,2.969051361,11.518392563,-170.325653076,28.155087,11.682972,5.399022
22.200000000,3.368424654,11.571318626,-170.901794434,28.157667,11.947689,5.507873
22.233333333,3.777314425,11.626962662,-171.478988647,28.182557,12.083125,5.549608
22.266666666,4.195456982,11.686226845,-172.056304932,28.216182,12.103741,5.558485
22.300000000,4.623442173,11.748743057,-172.633956909,28.249804,12.124370,5.567380
22.333333333,5.062300682,11.811846733,-173.211929321,28.312305,12.596140,5.834831
22.366666666,5.511431217,11.877124786,-173.789413452,28.371699,12.721661,5.872051
22.400000000,5.969103813,11.944576263,-174.367141724,28.350077,12.902021,5.925677
22.433333333,6.435283184,12.013880730,-174.945037842,28.340948,13.074485,5.971468
22.466666666,6.910503864,12.085523605,-175.523376465,28.399259,13.111593,5.957828
22.500000000,7.394388199,12.159329414,-176.102020264,28.436168,13.206993,5.932299
22.533333333,7.886601925,12.234773636,-176.681152344,28.472398,13.376014,5.969187
22.566666666,8.386375427,12.312314034,-177.261444092,28.512868,13.455776,5.962904
22.600000000,8.893160820,12.392238617,-177.843566895,28.544892,13.517552,5.945699
22.633333333,9.405982018,12.473695755,-178.427337646,28.533179,13.733764,5.996887
22.666666666,9.924839020,12.556793213,-179.012893677,28.547836,13.850895,6.001729
22.700000000,10.449605942,12.641510010,-179.599533081,28.563144,13.904814,5.981906
22.733333333,10.979464531,12.728249550,-180.188308716,28.578517,13.970055,5.938506
22.766666666,11.514162064,12.816825867,-180.780105591,28.595666,14.048792,5.927098
22.800000000,12.053796768,12.906980515,-181.375152588,28.628961,14.074194,5.936802
22.833333333,12.598366737,12.998874664,-181.974426270,28.648653,14.204690,5.947015
22.866666666,13.147314072,13.092453003,-182.576980591,28.659021,14.355987,5.930641
22.900000000,13.700513840,13.188384056,-183.182998657,28.672297,14.475432,5.925410
22.933333333,14.257807732,13.285872459,-183.792709351,28.697277,14.635169,5.947349
22.966666666,14.819279671,13.385073662,-184.406158447,28.730981,14.784027,5.990467
23.000000000,15.385014534,13.486010551,-185.023193359,28.769979,14.945924,6.028861
23.033333333,15.954962730,13.588177681,-185.643768311,28.814088,15.081743,6.053758
23.066666666,16.528898239,13.691681862,-186.268203735,28.857579,15.190697,6.063372
23.100000000,17.107118607,13.796525955,-186.896499634,28.906203,15.427941,6.133113
23.133333333,17.689359665,13.902881622,-187.527938843,28.938713,15.560963,6.157112
23.166666666,18.275671005,14.010204315,-188.162261963,28.970939,15.622421,6.167294
23.200000000,18.866161346,14.118560791,-188.799041748,29.004160,15.651331,6.178124
23.233333333,19.460739136,14.228020668,-189.439193726,29.045980,15.881052,6.247081
23.266666666,20.059087753,14.338526726,-190.081649780,29.087864,15.988082,6.256368
23.300000000,20.661090851,14.450059891,-190.726959229,29.124491,16.101459,6.269981
23.333333333,21.266000748,14.562322617,-191.375961304,29.128793,16.201112,6.234938
23.366666666,21.874101639,14.676188469,-192.028671265,29.150610,16.238394,6.199548
23.400000000,22.485307693,14.791508675,-192.685958862,29.150584,16.347177,6.217618
23.433333333,23.099210739,14.908309937,-193.346282959,29.168115,16.410886,6.240735
23.466666666,23.716032028,15.025922775,-194.009948730,29.165731,16.504344,6.260632
23.500000000,24.335536957,15.145094872,-194.675415039,29.184925,16.554349,6.258742
23.533333333,24.958148956,15.265365601,-195.343170166,29.203018,16.606588,6.251569
23.566666666,25.621267319,15.335076332,-196.099212646,29.017406,16.918681,6.200950
23.600000000,26.285945892,15.409238815,-196.854446411,29.104947,16.900888,6.130903
23.633333333,26.917234421,15.533875465,-197.527801514,29.158883,16.897462,6.128225
23.666666666,27.551786423,15.660319328,-198.201736450,29.190924,16.920069,6.127182
23.700000000,28.212833405,15.756514549,-198.928771973,29.198643,17.003343,6.083273
23.733333333,28.874942780,15.858118057,-199.654800415,29.232104,17.088508,6.113099
23.766666666,29.546684265,15.953483582,-200.391677856,29.261936,17.174841,6.148350
23.800000000,30.194089890,16.082983017,-201.073532104,29.323789,17.149371,6.003638
23.833333333,30.844751358,16.213687897,-201.757583618,29.349052,17.201201,5.973764
23.866666666,31.498792648,16.345294952,-202.442413330,29.361776,17.290178,5.978528
23.900000000,32.156566620,16.477216721,-203.127914429,29.381166,17.484965,6.058154
23.933333333,32.817955017,16.610042572,-203.814071655,29.389877,17.590666,6.076764
23.966666666,33.482685089,16.743906021,-204.500869751,29.390536,17.659188,6.058887
24.000000000,34.151020050,16.879037857,-205.188873291,29.403626,17.701789,6.044408
24.033333333,34.853237152,16.973714828,-205.955093384,29.246002,17.945791,5.925488
24.066666666,35.555984497,17.072996140,-206.716629028,29.259343,17.994425,5.923389
24.100000000,36.232120514,17.213100433,-207.407165527,29.290206,18.027389,5.932500
24.133333333,36.911777496,17.354104996,-208.099044800,29.317575,18.062693,5.939166
24.166666666,37.594902039,17.495695114,-208.792907715,29.324473,18.115385,5.933192
24.200000000,38.281497955,17.638681412,-209.486434937,29.356666,18.147869,5.943573
24.233333333,38.972126007,17.783075333,-210.180053711,29.358558,18.207392,5.932712
24.266666666,39.666282654,17.929073334,-210.871322632,29.390678,18.239942,5.943111
24.300000000,40.364627838,18.075969696,-211.563415527,29.407333,18.285475,5.941887
24.333333333,41.066871643,18.223348618,-212.256591797,29.400378,18.357732,5.923608
24.366666666,41.772518158,18.373012543,-212.948577881,29.417637,18.406408,5.921892
24.400000000,42.482280731,18.523616791,-213.640716553,29.426770,18.464129,5.913541
24.433333333,43.195316315,18.675794601,-214.331558228,29.447109,18.509130,5.914142
24.466666666,43.911830902,18.829175949,-215.022705078,29.473849,18.546858,5.920199
24.500000000,44.661918640,18.946844101,-215.786880493,29.432492,18.687389,5.862508
24.533333333,45.416179657,19.064056396,-216.555114746,29.444316,18.730721,5.827429
24.566666666,46.172458649,19.186719894,-217.317687988,29.460555,18.774773,5.808342
24.600000000,46.902580261,19.347471237,-218.012878418,29.492247,18.807765,5.818760
24.633333333,47.636508942,19.509279251,-218.709213257,29.516735,18.843488,5.823341
24.666666666,48.374008179,19.672369003,-219.406234741,29.548399,18.876513,5.833793
24.700000000,49.127418518,19.820396423,-220.135986328,29.512428,18.979758,5.780952
24.733333333,49.871379852,19.985918045,-220.835571289,29.538527,19.015367,5.786983
24.766666666,50.618312836,20.152704239,-221.536895752,29.561417,19.053240,5.791085
24.800000000,51.368839264,20.320590973,-222.239883423,29.579572,19.094580,5.792157
24.833333333,52.122798920,20.490625381,-222.943832397,29.611025,19.127784,5.802614
24.866666666,52.879863739,20.662635803,-223.651000977,29.637340,19.163452,5.808999
24.900000000,53.639621735,20.836753845,-224.361419678,29.654681,19.204156,5.808959
24.933333333,54.402194977,21.012216568,-225.074340820,29.647931,19.263064,5.793693
24.966666666,55.195594788,21.154151917,-225.861679077,29.614414,19.374714,5.724975
25.000000000,55.988937378,21.303188324,-226.640869141,29.633312,19.417256,5.704796
25.033333333,56.760330200,21.484436035,-227.362426758,29.653513,19.455988,5.707510
25.066666666,57.534538269,21.667749405,-228.084503174,29.684221,19.489568,5.717547
25.100000000,58.311981201,21.852262497,-228.809890747,29.703608,19.527906,5.719045
25.133333333,59.092319489,22.039001465,-229.537506104,29.730520,19.563314,5.726412
25.166666666,59.876152039,22.228307724,-230.267211914,29.750475,19.602066,5.728835
25.200000000,60.699687958,22.381311417,-231.068862915,30.254699,20.549205,6.413687
25.233333333,61.527519226,22.539527893,-231.873474121,30.401392,20.387602,6.111763
25.266666666,62.351703644,22.699834824,-232.676788330,29.996320,20.104293,5.797624
25.300000000,63.175239563,22.867282867,-233.476898193,29.914431,20.068731,5.765773
25.333333333,64.006072998,23.032798767,-234.284744263,29.882764,20.055686,5.758492
25.366666666,64.841789246,23.196825027,-235.095016479,29.878975,20.013759,5.751951
25.400000000,65.680839539,23.363246918,-235.906860352,29.853258,19.946255,5.763108
25.433333333,66.506576538,23.557090759,-236.671447754,29.956943,19.864828,5.650466
25.466666666,67.333648682,23.756465912,-237.426101685,29.922393,19.785539,5.679701
25.500000000,68.192138672,23.928010941,-238.231475830,29.887267,19.677862,5.714776
25.533333333,69.036903381,24.120698929,-238.992385864,29.776819,19.560083,5.784610
25.566666666,69.891426086,24.308444977,-239.760803223,29.677489,19.439813,5.849766
25.600000000,70.742614746,24.506309509,-240.509613037,29.573206,19.325497,5.911999
25.633333333,71.596374512,24.704860687,-241.253143311,29.474445,19.228490,5.957770
25.666666666,72.451805115,24.907186508,-241.990005493,29.389243,19.143306,5.949143
25.700000000,73.310844421,25.108119965,-242.728759766,29.257775,19.032336,6.004599
25.733333333,74.172523499,25.309448242,-243.469863892,29.157886,18.927718,6.049033
25.766666666,75.035926819,25.512916565,-244.210494995,29.076690,18.835707,6.060881
25.800000000,75.901885986,25.716640472,-244.953399658,28.959506,18.722611,6.071608
25.833333333,76.770195007,25.920316696,-245.699584961,28.808817,18.594485,6.093044
25.866666666,77.640472412,26.124826431,-246.447921753,28.682423,18.485126,6.096905
25.900000000,78.512725830,26.328660965,-247.199371338,28.503566,18.356700,6.116287
25.933333333,79.386787415,26.531435013,-247.955062866,28.328788,18.210972,6.138713
25.966666666,80.261604309,26.735252380,-248.714233398,28.201232,18.124267,6.145825
26.000000000,81.137168884,26.937110901,-249.479690552,28.040783,18.012709,6.188704
26.033333333,82.017005920,27.133653641,-250.259552002,27.891954,17.898275,6.227350
26.066666666,82.917114258,27.303432465,-251.091659546,27.801275,17.806730,6.238243
26.100000000,83.794792175,27.506362915,-251.874832153,27.741947,17.757992,6.218760
26.133333333,84.674461365,27.708887100,-252.660049438,27.637901,17.697210,6.196229
26.166666666,85.564651489,27.915454865,-253.420425415,27.531923,17.623343,6.178375
26.200000000,86.459831238,28.122930527,-254.178771973,27.450077,17.562970,6.163427
26.233333333,87.357994080,28.331001282,-254.940963745,27.356351,17.509614,6.143077
26.266666666,88.258728027,28.539241791,-255.708526611,27.279914,17.469249,6.133394
26.300000000,89.159545898,28.744636536,-256.482910156,26.986259,17.348891,6.146390
26.333333333,90.061744690,28.951896667,-257.262023926,26.926842,17.307428,6.137158
26.366666666,90.965583801,29.159214020,-258.044860840,26.849768,17.254803,6.125313
26.400000000,91.875198364,29.365665436,-258.817535400,26.704759,17.177557,6.120014
26.433333333,92.790328979,29.572360992,-259.587310791,26.586568,17.122074,6.121830
26.466666666,93.708442688,29.779621124,-260.358795166,26.451130,17.062422,6.110187
26.500000000,94.627716064,29.984794617,-261.138732910,26.239280,16.970173,6.125175
26.533333333,95.547599792,30.191904068,-261.925415039,26.196048,16.946555,6.120056
