timestamp_s,yaw_deg,pitch_deg,roll_deg
92.666753,199.209582,3.633338,13.800349
92.667748,199.202895,3.614580,13.801384
92.668742,199.198614,3.597926,13.801112
92.669737,199.199756,3.574808,13.790227
92.670732,199.207714,3.556179,13.771759
92.671727,199.214291,3.539896,13.753413
92.672723,199.217889,3.526477,13.741090
92.673718,199.218569,3.498878,13.734620
92.674713,199.215814,3.487592,13.729472
92.675708,199.214204,3.482999,13.722399
92.676702,199.213308,3.490169,13.720354
92.677699,199.206849,3.495690,13.724966
92.678694,199.200527,3.496195,13.727581
92.679688,199.197463,3.494934,13.727399
92.680683,199.192101,3.503172,13.731068
92.681678,199.183170,3.510268,13.742498
92.682673,199.172743,3.505399,13.748508
92.683668,199.163042,3.486811,13.755909
92.684665,199.156709,3.466383,13.758533
92.685659,199.152301,3.443219,13.755682
92.686655,199.142598,3.429592,13.763100
92.687649,199.133039,3.407017,13.768522
92.688644,199.128642,3.371573,13.762061
92.689639,199.124853,3.336704,13.751839
92.690633,199.114988,3.302229,13.742831
92.691630,199.108928,3.270559,13.733266
92.692625,199.106033,3.245078,13.717551
92.693620,199.103384,3.228456,13.709716
92.694615,199.096019,3.213848,13.718191
92.695609,199.083478,3.199153,13.728550
92.696604,199.072679,3.193100,13.733871
92.697601,199.066302,3.191623,13.737520
92.698596,199.060961,3.189907,13.741217
92.699591,199.051472,3.180222,13.745688
92.700585,199.043354,3.171216,13.744255
92.701580,199.038523,3.165399,13.739013
92.702576,199.030106,3.170386,13.742551
92.703570,199.020628,3.175621,13.747018
92.704566,199.016985,3.165530,13.738842
92.705560,199.016527,3.157686,13.728862
92.706555,199.010504,3.162101,13.726546
92.707550,199.000903,3.171345,13.733005
92.708544,198.988134,3.165432,13.741279
92.709540,198.974712,3.146709,13.742558
92.710535,198.964373,3.126280,13.744002
92.711530,198.954144,3.110800,13.743463
92.712525,198.942505,3.107597,13.749824
92.713519,198.936208,3.103130,13.752479
92.714514,198.930015,3.090672,13.753151
92.715509,198.922745,3.076481,13.754764
92.716505,198.914389,3.065520,13.757322
92.717500,198.908251,3.051059,13.757004
92.718495,198.903245,3.034340,13.754754
92.719490,198.897323,3.019827,13.750465
92.720487,198.892413,3.005042,13.746221
92.721479,198.887527,2.987355,13.742000
92.722475,198.880359,2.975114,13.741638
92.723473,198.872151,2.964089,13.741226
92.724465,198.864097,2.951122,13.738836
92.725460,198.856831,2.941903,13.740466
92.726455,198.847204,2.938221,13.747956
92.727449,198.836513,2.932811,13.756382
92.728447,198.826964,2.922109,13.761905
92.729440,198.818692,2.906203,13.763486
92.730435,198.812450,2.894753,13.765172
92.731430,198.804007,2.887808,13.769740
92.732424,198.796698,2.880602,13.772368
92.733421,198.789521,2.868352,13.772019
92.734415,198.781344,2.854395,13.771623
92.735410,198.774443,2.837103,13.773436
92.736404,198.765986,2.817998,13.772351
92.737399,198.758957,2.798985,13.768113
92.738396,198.750743,2.782640,13.763038
92.739389,198.743511,2.762553,13.756454
92.740384,198.737916,2.740528,13.751335
92.741380,198.729723,2.717576,13.750958
92.742375,198.722512,2.701380,13.751623
92.743371,198.714270,2.684416,13.752245
92.744365,198.706044,2.665497,13.752868
92.745360,198.697858,2.644558,13.752501
92.746354,198.689680,2.623640,13.752137
92.747351,198.680358,2.608908,13.753721
92.748348,198.671083,2.589179,13.754312
92.749341,198.662867,2.568293,13.754948
92.750336,198.654635,2.550351,13.755588
92.751331,198.646402,2.532408,13.756230
92.752327,198.639052,2.513241,13.759905
92.753323,198.629697,2.497538,13.762500
92.754318,198.623500,2.482621,13.763960
92.755312,198.619311,2.461712,13.762879
92.756308,198.611768,2.435779,13.765059
92.757302,198.603735,2.404664,13.767286
92.758298,198.592379,2.383462,13.768821
92.759294,198.583073,2.361774,13.770442
92.760290,198.573726,2.341091,13.773062
92.761284,198.565379,2.323199,13.776712
92.762280,198.558248,2.301989,13.775437
92.763276,198.552182,2.281521,13.773209
92.764269,198.547154,2.265837,13.771028
92.765263,198.541019,2.251393,13.770794
92.766261,198.533831,2.236138,13.770522
92.767256,198.526745,2.219915,13.768264
92.768251,198.517111,2.206431,13.766817
92.769246,198.508837,2.191159,13.763610
92.770244,198.501035,2.177790,13.760600
92.771235,198.494841,2.168363,13.762356
92.772233,198.486549,2.159357,13.764050
92.773228,198.478244,2.144419,13.766735
92.774223,198.470055,2.120498,13.766440
92.775218,198.461977,2.092569,13.763167
92.776213,198.454958,2.066379,13.758938
92.777207,198.449005,2.049902,13.753758
92.778205,198.439764,2.039125,13.753439
92.779200,198.430514,2.026399,13.754117
92.780195,198.421156,2.014695,13.757780
92.781190,198.410668,2.001270,13.764393
92.782188,198.401213,1.986555,13.770067
92.783179,198.391930,1.966963,13.772732
92.784177,198.382583,1.945237,13.775419
92.785172,198.374254,1.930305,13.779129
92.786167,198.366949,1.912146,13.782875
92.787161,198.358631,1.892260,13.786586
92.788156,198.345906,1.881365,13.799122
92.789151,198.331070,1.864012,13.813587
92.790146,198.319375,1.846907,13.826163
92.791143,198.311715,1.810940,13.830148
92.792138,198.308234,1.770813,13.829257
92.793132,198.306547,1.735785,13.828106
92.794127,198.303530,1.704396,13.823109
92.795122,198.299923,1.681937,13.824979
92.796117,198.294896,1.660268,13.829672
92.797114,198.289789,1.632816,13.831672
92.798109,198.286373,1.602102,13.828555
92.799104,198.278347,1.569195,13.822370
92.800098,198.271403,1.534075,13.814234
92.801093,198.265446,1.501667,13.807115
92.802090,198.258420,1.472436,13.800956
92.803085,198.250304,1.452481,13.797770
92.804081,198.240076,1.432012,13.796526
92.805075,198.229794,1.410609,13.798269
92.806070,198.221575,1.383714,13.799072
92.807064,198.213413,1.355841,13.797890
92.808059,198.209498,1.322093,13.802504
92.809057,198.202474,1.287407,13.803105
92.810052,198.196566,1.246327,13.804501
92.811046,198.191111,1.207232,13.807280
92.812041,198.187798,1.176636,13.805591
92.813036,198.186152,1.153075,13.799845
92.814031,198.184621,1.144096,13.799913
92.815026,198.180105,1.135075,13.804637
92.816024,198.173605,1.128699,13.812465
92.817018,198.162706,1.107734,13.827155
92.818013,198.148170,1.077380,13.836842
92.819008,198.134776,1.045759,13.840586
92.820003,198.125590,1.011141,13.838438
92.820998,198.117464,0.985224,13.834322
92.821995,198.109285,0.958267,13.832195
92.822990,198.103221,0.923896,13.827125
92.823985,198.096128,0.887781,13.822042
92.824981,198.086974,0.853115,13.816930
92.825975,198.078873,0.817277,13.810853
92.826970,198.072796,0.781912,13.805797
92.827968,198.066698,0.752429,13.800729
92.828962,198.060597,0.736986,13.797670
92.829957,198.054463,0.724518,13.796600
92.830953,198.048726,0.701404,13.789255
92.831947,198.039753,0.669844,13.782402
92.832943,198.034803,0.625514,13.774462
92.833940,198.028684,0.588615,13.767812
92.834934,198.022683,0.563733,13.762130
92.835929,198.013474,0.542044,13.761051
92.836924,198.002206,0.514874,13.760953
92.837919,197.993004,0.485223,13.758887
92.838914,197.984825,0.455328,13.756834
92.839908,197.978693,0.430942,13.755795
92.840905,197.969455,0.417186,13.755730
92.841900,197.960222,0.398487,13.757658
92.842895,197.950969,0.374818,13.762575
92.843890,197.940238,0.339951,13.766782
92.844886,197.932309,0.307968,13.768266
92.845880,197.925491,0.285896,13.770006
92.846877,197.917255,0.269911,13.774953
92.847872,197.909037,0.250973,13.779893
92.848867,197.901858,0.226813,13.781856
92.849862,197.895725,0.204394,13.777855
92.850859,197.891643,0.190411,13.770862
92.851852,197.892857,0.158722,13.764216
92.852850,197.891364,0.119921,13.762594
92.853845,197.883170,0.092020,13.761586
92.854839,197.879138,0.062565,13.767287
92.855834,197.874694,0.037283,13.771381
92.856829,197.864684,0.027011,13.777774
92.857824,197.854666,0.011788,13.786148
92.858823,197.846560,-0.015075,13.797421
92.859816,197.836296,-0.043601,13.806766
92.860810,197.824306,-0.063152,13.812855
92.861805,197.814996,-0.078275,13.816640
92.862800,197.807107,-0.099150,13.816036
92.863795,197.801323,-0.130059,13.810147
92.864790,197.793864,-0.166291,13.805828
92.865786,197.787548,-0.198475,13.801235
92.866781,197.784818,-0.224892,13.797287
92.867776,197.776621,-0.241842,13.797321
92.868771,197.769445,-0.262021,13.796358
92.869766,197.762273,-0.285185,13.796393
92.870761,197.754088,-0.307113,13.798426
92.871758,197.743845,-0.323612,13.802470
92.872752,197.733627,-0.336084,13.805511
92.873747,197.722363,-0.353296,13.806573
92.874742,197.710798,-0.378793,13.804740
92.875739,197.700363,-0.409163,13.803241
92.876732,197.690014,-0.443777,13.802090
92.877728,197.682667,-0.471308,13.800289
92.878723,197.672413,-0.492742,13.799380
92.879718,197.662177,-0.517165,13.800465
92.880714,197.650953,-0.535403,13.806543
92.881708,197.636683,-0.550882,13.812641
92.882703,197.624439,-0.568852,13.817735
92.883700,197.612119,-0.596817,13.817860
92.884695,197.600826,-0.623970,13.815989
92.885689,197.590590,-0.646376,13.816101
92.886684,197.577295,-0.668075,13.818242
92.887679,197.565037,-0.688032,13.821371
92.888674,197.548769,-0.704043,13.831516
92.889669,197.531481,-0.729757,13.841682
92.890666,197.517229,-0.758249,13.850839
92.891660,197.501972,-0.786403,13.858001
92.892655,197.489733,-0.805360,13.862149
92.893650,197.479545,-0.821824,13.866272
92.894646,197.468291,-0.836058,13.868424
92.895640,197.457060,-0.851258,13.870574
92.896636,197.446818,-0.863742,13.871720
92.897633,197.437399,-0.882404,13.877458
92.898626,197.429169,-0.907678,13.882458
92.899621,197.419192,-0.924514,13.881583
92.900616,197.405761,-0.937540,13.879886
92.901613,197.393672,-0.952826,13.884115
92.902607,197.379282,-0.976915,13.886601
92.903602,197.368944,-0.997320,13.881801
92.904597,197.358642,-1.009774,13.878992
92.905592,197.345339,-1.021507,13.880217
92.906586,197.330057,-1.032750,13.884462
92.907581,197.312711,-1.050477,13.888752
92.908578,197.298392,-1.071964,13.892004
92.909573,197.284123,-1.090427,13.896249
92.910568,197.265281,-1.103277,13.901450
92.911563,197.247015,-1.109002,13.900922
92.912558,197.231374,-1.110886,13.898283
92.913553,197.217232,-1.111296,13.896255
92.914547,197.200121,-1.108475,13.897474
92.915544,197.179536,-1.113994,13.896968
92.916539,197.160328,-1.116779,13.893125
92.917536,197.140128,-1.116561,13.893632
92.918529,197.120846,-1.117099,13.893525
92.919523,197.100308,-1.118979,13.895526
92.920518,197.082565,-1.125726,13.899951
92.921515,197.067203,-1.138984,13.902243
92.922510,197.050929,-1.148007,13.908531
92.923505,197.031685,-1.159297,13.919857
92.924499,197.012379,-1.176519,13.927202
92.925494,196.994037,-1.192002,13.932549
92.926492,196.975576,-1.207517,13.934924
92.927486,196.957189,-1.221974,13.937294
92.928480,196.935260,-1.222396,13.938388
92.929475,196.912746,-1.217287,13.936549
92.930470,196.890566,-1.209856,13.935249
92.931465,196.868205,-1.206449,13.934556
92.932460,196.846098,-1.203374,13.932888
92.933457,196.823613,-1.201351,13.930350
92.934451,196.808276,-1.206604,13.931659
92.935446,196.791942,-1.207646,13.934979
92.936441,196.773580,-1.211182,13.939337
92.937435,196.753145,-1.222163,13.941750
92.938430,196.733737,-1.233406,13.945142
92.939425,196.713437,-1.240450,13.954526
92.940422,196.693030,-1.250482,13.960943
92.941417,196.673600,-1.261714,13.963350
92.942411,196.655167,-1.272176,13.963748
92.943406,196.637788,-1.281911,13.966116
92.944401,196.620546,-1.285708,13.974454
92.945396,196.601368,-1.283062,13.987810
92.946393,196.580003,-1.284874,13.997251
92.947388,196.558263,-1.285353,14.002931
92.948386,196.535886,-1.293012,14.008757
92.949379,196.517281,-1.304933,14.015632
92.950372,196.496510,-1.313501,14.019712
92.951367,196.476412,-1.314689,14.017415
92.952364,196.456016,-1.309277,14.019065
92.953358,196.433409,-1.307003,14.020726
92.954353,196.411188,-1.304123,14.024785
92.955348,196.386969,-1.303322,14.033017
92.956345,196.360626,-1.307007,14.040313
92.957338,196.335500,-1.313930,14.045453
92.958334,196.314040,-1.321669,14.049920
92.959329,196.289667,-1.327688,14.060421
92.960324,196.264343,-1.340435,14.073936
92.961318,196.241022,-1.354640,14.084415
92.962313,196.220634,-1.372561,14.089866
92.963308,196.202224,-1.393949,14.092292
92.964305,196.184830,-1.405665,14.095698
92.965299,196.165664,-1.399005,14.108085
92.966294,196.144598,-1.389883,14.127492
92.967289,196.123382,-1.389675,14.140931
92.968284,196.099111,-1.388714,14.155437
92.969281,196.075692,-1.386972,14.164963
92.970273,196.052872,-1.369443,14.180921
92.971270,196.029391,-1.354970,14.200442
92.972265,196.001954,-1.341185,14.212665
92.973259,195.973840,-1.337137,14.218646
92.974254,195.947657,-1.337557,14.220598
92.975249,195.923939,-1.332514,14.228405
92.976244,195.898556,-1.328007,14.234801
92.977240,195.872406,-1.321795,14.237342
92.978238,195.844183,-1.320197,14.238973
92.979230,195.814819,-1.314425,14.243886
92.980225,195.784110,-1.301466,14.251086
92.981220,195.754135,-1.285121,14.258436
92.982214,195.728497,-1.269718,14.264891
92.983212,195.703212,-1.263137,14.262970
92.984206,195.677358,-1.253955,14.254967
92.985201,195.655364,-1.233284,14.252035
92.986196,195.635223,-1.212806,14.253174
92.987191,195.611844,-1.189488,14.256620
92.988186,195.585494,-1.183713,14.263981
92.989180,195.559013,-1.193703,14.266380
92.990178,195.530462,-1.197307,14.268891
92.991172,195.505611,-1.187143,14.268833
92.992167,195.481484,-1.163502,14.277137
92.993162,195.457803,-1.144884,14.292075
92.994157,195.432904,-1.129103,14.306002
92.995152,195.404278,-1.108934,14.324207
92.996149,195.376603,-1.077513,14.357630
92.997144,195.347591,-1.053968,14.383950
92.998138,195.318736,-1.029292,14.408604
92.999133,195.291424,-1.021490,14.431965
93.000128,195.265027,-1.020874,14.449340
93.001123,195.241617,-1.019008,14.461686
93.002120,195.217056,-1.010876,14.470085
93.003114,195.194618,-0.999303,14.478418
93.004109,195.177169,-0.998920,14.479708
93.005104,195.157806,-0.990095,14.488989
93.006099,195.132415,-0.974780,14.506326
93.007094,195.103922,-0.959961,14.533045
93.008091,195.077360,-0.961545,14.555758
93.009086,195.048038,-0.963365,14.572957
93.010080,195.015504,-0.959456,14.589258
93.011075,194.989562,-0.950861,14.608816
93.012070,194.963423,-0.943293,14.625075
93.013065,194.941849,-0.954760,14.626419
93.014060,194.923237,-0.967973,14.620753
93.015056,194.904660,-0.974240,14.618071
93.016051,194.880242,-0.959117,14.633395
93.017046,194.850798,-0.946692,14.655761
93.018041,194.820319,-0.938969,14.678139
93.019038,194.790689,-0.942420,14.693569
93.020030,194.765156,-0.946853,14.699932
93.021027,194.745557,-0.939886,14.699246
93.022022,194.728056,-0.913555,14.698522
93.023018,194.710633,-0.887221,14.703764
93.024011,194.686721,-0.860319,14.720643
93.025006,194.657044,-0.853495,14.739848
93.026001,194.626276,-0.851125,14.758015
93.026997,194.599993,-0.870124,14.766491
93.027992,194.576500,-0.885458,14.769821
93.028987,194.553027,-0.899796,14.776639
93.029982,194.532396,-0.907172,14.773323
93.030977,194.507778,-0.911532,14.778025
93.031972,194.482498,-0.922979,14.788896
93.032970,194.461157,-0.938780,14.797727
93.033962,194.443046,-0.941803,14.800807
93.034957,194.424607,-0.923161,14.806071
93.035952,194.402178,-0.899514,14.819349
93.036949,194.378665,-0.876546,14.832661
93.037942,194.353355,-0.853175,14.856861
93.038936,194.325939,-0.842159,14.880117
93.039933,194.293953,-0.835620,14.910259
93.040928,194.265587,-0.823044,14.928835
93.041922,194.242410,-0.795977,14.946732
93.042917,194.221034,-0.770291,14.968784
93.043912,194.197820,-0.748992,14.981807
93.044907,194.173628,-0.730134,14.989866
93.045904,194.149351,-0.701533,15.007674
93.046899,194.123846,-0.675447,15.029446
93.047893,194.096243,-0.657165,15.044023
93.048888,194.071067,-0.641856,15.043805
93.049883,194.053273,-0.612833,15.033295
93.050878,194.042005,-0.600955,15.039380
93.051875,194.017109,-0.578671,15.051736
93.052869,193.986023,-0.557916,15.061844
93.053864,193.967576,-0.553119,15.071968
93.054859,193.943639,-0.542926,15.078644
93.055854,193.909818,-0.525456,15.098238
93.056849,193.882950,-0.520808,15.117618
93.057845,193.865995,-0.520607,15.122736
93.058840,193.841936,-0.499978,15.134057
93.059836,193.815847,-0.476855,15.150350
93.060831,193.793200,-0.466325,15.164368
93.061825,193.771747,-0.454088,15.174029
93.062819,193.748417,-0.436842,15.190783
93.063814,193.722866,-0.421726,15.209179
93.064811,193.698406,-0.417422,15.220673
93.065806,193.679286,-0.413653,15.227326
93.066801,193.657204,-0.405069,15.236536
93.067796,193.631072,-0.402980,15.256958
93.068790,193.608457,-0.415325,15.263580
93.069786,193.588453,-0.416446,15.259748
93.070782,193.567336,-0.412601,15.267952
93.071777,193.545857,-0.407681,15.280987
93.072774,193.524481,-0.414946,15.293660
93.073766,193.503070,-0.434218,15.299411
93.074763,193.481413,-0.444453,15.305556
93.075756,193.459851,-0.457626,15.312675
93.076753,193.441305,-0.469675,15.319801
93.077748,193.423819,-0.478983,15.325913
93.078743,193.404252,-0.476795,15.330051
93.079739,193.384673,-0.475601,15.335189
93.080732,193.369246,-0.484430,15.337301
93.081727,193.351768,-0.486770,15.344410
93.082724,193.331195,-0.475339,15.356540
93.083719,193.311675,-0.467182,15.366645
93.084714,193.293127,-0.477191,15.369780
93.085709,193.273539,-0.484933,15.371931
93.086704,193.257064,-0.487530,15.376047
93.087699,193.241612,-0.489402,15.379160
93.088697,193.230057,-0.491898,15.379114
93.089691,193.218589,-0.480525,15.381043
93.090686,193.203251,-0.466001,15.384156
93.091681,193.184600,-0.450884,15.390177
93.092676,193.166157,-0.439222,15.398904
93.093671,193.144498,-0.427829,15.399273
93.094665,193.122800,-0.406506,15.399584
93.095663,193.104855,-0.391821,15.402987
93.096658,193.087191,-0.379459,15.402975
93.097653,193.068477,-0.358826,15.405736
93.098648,193.049851,-0.341312,15.409690
93.099642,193.034336,-0.327715,15.413384
93.100637,193.019969,-0.325883,15.427394
93.101635,193.002473,-0.318229,15.445452
93.102630,192.982966,-0.311038,15.464460
93.103627,192.966483,-0.312621,15.476512
93.104620,192.952132,-0.314747,15.489497
93.105614,192.932663,-0.310534,15.512462
93.106610,192.913169,-0.310292,15.538461
93.107607,192.893626,-0.312029,15.559502
93.108601,192.877200,-0.304636,15.574497
93.109596,192.865920,-0.283695,15.590471
93.110591,192.855672,-0.269993,15.607433
93.111586,192.840867,-0.263596,15.619476
93.112581,192.825046,-0.255358,15.631149
93.113576,192.812701,-0.245064,15.643140
93.114573,192.802402,-0.233312,15.656142
93.115568,192.790048,-0.232961,15.667136
93.116563,192.773567,-0.242437,15.679144
93.117557,192.756075,-0.251622,15.692141
93.118552,192.738587,-0.253852,15.710126
93.119547,192.720072,-0.259778,15.729113
93.120543,192.702531,-0.274939,15.739155
93.121538,192.686023,-0.293345,15.745207
93.122533,192.672611,-0.304629,15.750251
93.123528,192.661299,-0.301557,15.761254
93.124523,192.651023,-0.290803,15.773244
93.125517,192.636618,-0.277939,15.784246
93.126514,192.624209,-0.264593,15.789287
93.127509,192.613354,-0.253127,15.805061
93.128503,192.602309,-0.243794,15.818522
93.129498,192.588679,-0.235056,15.826061
93.130493,192.576956,-0.221802,15.835418
93.131488,192.561675,-0.200225,15.845584
93.132485,192.548230,-0.191567,15.853604
93.133479,192.534797,-0.197837,15.853649
93.134476,192.520291,-0.194871,15.854694
93.135469,192.508946,-0.182834,15.857708
93.136464,192.495545,-0.169219,15.872671
93.137459,192.476978,-0.164135,15.890634
93.138455,192.458380,-0.156050,15.905623
93.139450,192.437741,-0.145412,15.925575
93.140445,192.415049,-0.133204,15.955477
93.141440,192.394417,-0.137474,15.981395
93.142435,192.376868,-0.151542,15.998356
93.143430,192.356542,-0.142776,16.008799
93.144425,192.337666,-0.130558,16.024173
93.145421,192.326301,-0.126422,16.039138
93.146416,192.314939,-0.131241,16.050108
93.147411,192.304610,-0.125399,16.061075
93.148406,192.292213,-0.117986,16.074035
93.149400,192.280861,-0.115834,16.086979
93.150395,192.272595,-0.101603,16.096944
93.151392,192.259125,-0.080916,16.109923
93.152388,192.245669,-0.065226,16.127867
93.153381,192.231214,-0.057235,16.143769
93.154376,192.216724,-0.050218,16.157712
93.155371,192.203270,-0.039505,16.175631
93.156366,192.191011,-0.034075,16.177332
93.157362,192.179490,-0.029641,16.177686
93.158357,192.170799,-0.029385,16.176502
93.159352,192.165979,-0.035353,16.175466
93.160347,192.155971,-0.041103,16.178231
93.161342,192.146926,-0.055044,16.181249
93.162337,192.144998,-0.070531,16.179852
93.163331,192.138880,-0.081865,16.180170
93.164329,192.131468,-0.093645,16.183674
93.165325,192.129803,-0.118121,16.183721
93.166318,192.128889,-0.139170,16.178568
93.167313,192.125951,-0.152943,16.176228
93.168308,192.121754,-0.162255,16.181351
93.169303,192.114457,-0.172679,16.190450
93.170301,192.108621,-0.179216,16.203620
93.171294,192.094199,-0.178166,16.220545
93.172289,192.077676,-0.174541,16.238504
93.173284,192.062174,-0.170202,16.252478
93.174279,192.052876,-0.168594,16.262455
93.175275,192.039438,-0.169807,16.278430
93.176270,192.023944,-0.165459,16.296383
93.177265,192.009473,-0.167365,16.310354
93.178260,191.999139,-0.168441,16.321329
93.179255,191.988821,-0.160564,16.338272
93.180252,191.978481,-0.150673,16.356244
93.181245,191.968179,-0.144790,16.374144
93.182242,191.957835,-0.130903,16.394107
93.183236,191.945450,-0.116469,16.416993
93.184231,191.939380,-0.119246,16.433374
93.185228,191.935022,-0.129697,16.442879
93.186221,191.935061,-0.144078,16.453248
93.187216,191.937061,-0.146647,16.460889
93.188210,191.935969,-0.147239,16.468405
93.189208,191.935275,-0.163321,16.479400
93.190204,191.935610,-0.181657,16.485385
93.191197,191.933797,-0.194797,16.488731
93.192194,191.929308,-0.197114,16.495930
93.193186,191.922598,-0.194743,16.507290
93.194181,191.917794,-0.195187,16.517796
93.195178,191.906662,-0.195620,16.525877
93.196172,191.894724,-0.190346,16.531507
93.197167,191.887369,-0.191377,16.538163
93.198162,191.881109,-0.196515,16.539384
93.199157,191.875181,-0.195467,16.536380
93.200153,191.872623,-0.192301,16.541395
93.201148,191.871194,-0.193926,16.537513
93.202143,191.863921,-0.191666,16.539923
93.203137,191.849405,-0.195904,16.552521
93.204132,191.835535,-0.207085,16.565603
93.205127,191.824505,-0.217528,16.570686
93.206122,191.813748,-0.221048,16.572598
93.207119,191.805686,-0.230751,16.575193
93.208114,191.798171,-0.237420,16.577088
93.209108,191.790389,-0.231577,16.581220
93.210103,191.782623,-0.220782,16.589330
93.211098,191.774790,-0.211070,16.604365
93.212093,191.767748,-0.204367,16.612938
93.213088,191.758021,-0.191864,16.620998
93.214085,191.750334,-0.175950,16.635083
93.215080,191.746498,-0.172572,16.642638
93.216074,191.737231,-0.174885,16.664533
93.217069,191.725860,-0.175601,16.681482
93.218064,191.715507,-0.172627,16.692457
93.219059,191.710338,-0.172137,16.700432
93.220056,191.704130,-0.170351,16.712414
93.221050,191.696915,-0.160322,16.729332
93.222045,191.688650,-0.151971,16.746268
93.223040,191.682094,-0.152151,16.749366
93.224035,191.673923,-0.154204,16.758414
93.225030,191.669096,-0.163013,16.767526
93.226026,191.662286,-0.172580,16.777908
93.227020,191.653967,-0.178287,16.789187
93.228015,191.651023,-0.190571,16.792304
93.229010,191.649212,-0.201391,16.796159
93.230007,191.643010,-0.199598,16.809140
93.231000,191.636848,-0.201786,16.826042
93.231996,191.630656,-0.200988,16.840007
93.232991,191.624454,-0.196205,16.849978
93.233985,191.617213,-0.195099,16.857954
93.234980,191.609967,-0.196977,16.866933
93.235975,191.607022,-0.206109,16.868489
93.236970,191.603856,-0.212171,16.875236
93.237965,191.596625,-0.198130,16.888195
93.238961,191.587310,-0.172514,16.905154
93.239956,191.578007,-0.155875,16.925079
93.240950,191.567667,-0.160814,16.942005
93.241945,191.557304,-0.164757,16.954969
93.242940,191.547981,-0.164026,16.967929
93.243935,191.538662,-0.159315,16.982879
93.244931,191.524144,-0.155069,17.004830
93.245926,191.508598,-0.151511,17.026760
93.246921,191.495120,-0.152536,17.044704
93.247916,191.482682,-0.147891,17.063641
93.248910,191.469234,-0.145927,17.089518
93.249905,191.457844,-0.144566,17.112431
93.250901,191.447469,-0.142506,17.130384
93.251896,191.442290,-0.135009,17.141340
93.252891,191.439187,-0.127129,17.150302
93.253886,191.435053,-0.119939,17.164240
93.254880,191.425740,-0.120169,17.187121
93.255875,191.416412,-0.120395,17.208035
93.256871,191.414523,-0.128439,17.211975
93.257866,191.414585,-0.130584,17.210974
93.258861,191.419870,-0.135512,17.213135
93.259855,191.425259,-0.131284,17.215296
93.260850,191.425630,-0.122227,17.224140
93.261845,191.419241,-0.105274,17.248002
93.262840,191.406452,-0.096023,17.271899
93.263836,191.393734,-0.093575,17.290771
93.264830,191.382936,-0.108456,17.297804
93.265825,191.378710,-0.124435,17.302037
93.266820,191.378636,-0.139637,17.303275
93.267815,191.380219,-0.145859,17.299153
93.268810,191.373410,-0.136183,17.299999
93.269805,191.365298,-0.134124,17.306997
93.270800,191.360610,-0.140756,17.310189
93.271795,191.354367,-0.143873,17.314184
93.272790,191.351250,-0.135980,17.318172
93.273785,191.347097,-0.123798,17.325145
93.274779,191.340580,-0.114432,17.330627
93.275777,191.329343,-0.110938,17.340972
93.276770,191.317244,-0.116560,17.352975
93.277765,191.309431,-0.125981,17.360241
93.278760,191.306494,-0.138493,17.357897
93.279754,191.308046,-0.144432,17.361508
93.280751,191.309670,-0.142291,17.359869
93.281746,191.305505,-0.128229,17.368533
93.282740,191.300358,-0.127814,17.384466
93.283735,191.294503,-0.131007,17.401750
93.284730,191.290330,-0.133886,17.414551
93.285726,191.288216,-0.138539,17.431982
93.286719,191.285617,-0.140149,17.451079
93.287714,191.284094,-0.145535,17.468354
93.288709,191.283618,-0.154208,17.486594
93.289704,191.279854,-0.158209,17.504324
93.290701,191.279604,-0.161186,17.520748
93.291694,191.283342,-0.170260,17.533683
93.292689,191.281760,-0.162211,17.546861
93.293684,191.275000,-0.159435,17.564143
93.294679,191.271220,-0.171712,17.579806
93.295676,191.268490,-0.183482,17.589368
93.296669,191.265249,-0.182110,17.601913
93.297665,191.264027,-0.178313,17.620784
93.298659,191.264704,-0.182454,17.634454
93.299657,191.264407,-0.191791,17.641607
93.300651,191.266701,-0.200078,17.648200
93.301645,191.273955,-0.214624,17.652728
93.302640,191.281202,-0.221109,17.657298
93.303635,191.285939,-0.220228,17.660647
93.304630,191.290954,-0.220759,17.671346
93.305625,191.291175,-0.225755,17.683216
93.306620,191.291370,-0.232701,17.692883
93.307615,191.294185,-0.245628,17.704405
93.308610,191.297672,-0.246037,17.715247
93.309605,191.298155,-0.239759,17.724194
93.310600,191.295767,-0.230770,17.732148
93.311596,191.292687,-0.222860,17.746103
93.312590,191.294656,-0.223792,17.754334
93.313586,191.293876,-0.226784,17.763931
93.314581,191.294199,-0.232212,17.773019
93.315576,191.298007,-0.238205,17.778033
93.316571,191.300550,-0.237340,17.775350
93.317568,191.302774,-0.237914,17.777542
93.318561,191.307546,-0.245893,17.782808
93.319557,191.312849,-0.258308,17.779591
93.320551,191.317116,-0.264429,17.778343
93.321547,191.317166,-0.249504,17.789299
93.322541,191.323322,-0.244716,17.788030
93.323536,191.327872,-0.245874,17.783730
93.324532,191.323792,-0.227695,17.808646
93.325527,191.316600,-0.210566,17.840511
93.326522,191.316230,-0.212629,17.854010
93.327517,191.313789,-0.215372,17.858925
93.328512,191.311384,-0.218970,17.867668
93.329508,191.313142,-0.226481,17.870940
93.330502,191.316064,-0.231558,17.866658
93.331498,191.312156,-0.228523,17.875523
93.332493,191.305325,-0.235084,17.880248
93.333488,191.304346,-0.243739,17.895177
93.334483,191.303348,-0.259352,17.905131
93.335478,191.303392,-0.265335,17.914086
93.336473,191.304477,-0.270644,17.922041
